Country,Indicator,Year,Value
AFG,GGXONLB,2018,-0.591
AFG,GGXONLB,2019,-2.709
AFG,GGXONLB,2020,-2.189
AFG,GGXONLB_NGDP,2004,-2.393
AFG,GGXONLB_NGDP,2005,-0.917
AFG,GGXONLB_NGDP,2006,0.684
AFG,GGXONLB_NGDP,2007,-2.462
AFG,GGXONLB_NGDP,2008,-3.864
AFG,GGXONLB_NGDP,2009,-1.761
AFG,GGXONLB_NGDP,2010,0.933
AFG,GGXONLB_NGDP,2011,-0.573
AFG,GGXONLB_NGDP,2012,0.257
AFG,GGXONLB_NGDP,2013,-0.545
AFG,GGXONLB_NGDP,2014,-2.167
AFG,GGXONLB_NGDP,2015,-0.03
AFG,GGXONLB_NGDP,2016,-0.471
AFG,GGXONLB_NGDP,2017,0.067
AFG,GGXONLB_NGDP,2018,-0.035
AFG,GGXONLB_NGDP,2019,-0.144
AFG,GGXONLB_NGDP,2020,-0.105
AFG,GGXWDN,1980,
AFG,GGXWDN,1981,
AFG,GGXWDN,1982,
AFG,GGXWDN,1983,
AFG,GGXWDN,1984,
AFG,GGXWDN,1985,
AFG,GGXWDN,1986,
AFG,GGXWDN,1987,
AFG,GGXWDN,1988,
AFG,GGXWDN,1989,
AFG,GGXWDN,1990,
AFG,GGXWDN,1991,
AFG,GGXWDN,1992,
AFG,GGXWDN,1993,
AFG,GGXWDN,1994,
AFG,GGXWDN,1995,
AFG,GGXWDN,1996,
AFG,GGXWDN,1997,
AFG,GGXWDN,1998,
AFG,GGXWDN,1999,
AFG,GGXWDN,2000,
AFG,GGXWDN,2001,
AFG,GGXWDN,2002,
AFG,GGXWDN,2003,
AFG,GGXWDN,2004,
AFG,GGXWDN,2005,
AFG,GGXWDN,2006,
AFG,GGXWDN,2007,
AFG,GGXWDN,2008,
AFG,GGXWDN,2009,
AFG,GGXWDN,2010,
AFG,GGXWDN,2011,
AFG,GGXWDN,2012,
AFG,GGXWDN,2013,
AFG,GGXWDN,2014,
AFG,GGXWDN,2015,
AFG,GGXWDN,2016,
AFG,GGXWDN,2017,
AFG,GGXWDN,2018,
AFG,GGXWDN,2019,
AFG,GGXWDN,2020,
AFG,GGXWDN_NGDP,1980,
AFG,GGXWDN_NGDP,1981,
AFG,GGXWDN_NGDP,1982,
AFG,GGXWDN_NGDP,1983,
AFG,GGXWDN_NGDP,1984,
AFG,GGXWDN_NGDP,1985,
AFG,GGXWDN_NGDP,1986,
AFG,GGXWDN_NGDP,1987,
AFG,GGXWDN_NGDP,1988,
AFG,GGXWDN_NGDP,1989,
AFG,GGXWDN_NGDP,1990,
AFG,GGXWDN_NGDP,1991,
AFG,GGXWDN_NGDP,1992,
AFG,GGXWDN_NGDP,1993,
AFG,GGXWDN_NGDP,1994,
AFG,GGXWDN_NGDP,1995,
AFG,GGXWDN_NGDP,1996,
AFG,GGXWDN_NGDP,1997,
AFG,GGXWDN_NGDP,1998,
AFG,GGXWDN_NGDP,1999,
AFG,GGXWDN_NGDP,2000,
AFG,GGXWDN_NGDP,2001,
AFG,GGXWDN_NGDP,2002,
AFG,GGXWDN_NGDP,2003,
AFG,GGXWDN_NGDP,2004,
AFG,GGXWDN_NGDP,2005,
AFG,GGXWDN_NGDP,2006,
AFG,GGXWDN_NGDP,2007,
AFG,GGXWDN_NGDP,2008,
AFG,GGXWDN_NGDP,2009,
AFG,GGXWDN_NGDP,2010,
AFG,GGXWDN_NGDP,2011,
AFG,GGXWDN_NGDP,2012,
AFG,GGXWDN_NGDP,2013,
AFG,GGXWDN_NGDP,2014,
AFG,GGXWDN_NGDP,2015,
AFG,GGXWDN_NGDP,2016,
AFG,GGXWDN_NGDP,2017,
AFG,GGXWDN_NGDP,2018,
AFG,GGXWDN_NGDP,2019,
AFG,GGXWDN_NGDP,2020,
AFG,GGXWDG,1980,
AFG,GGXWDG,1981,
AFG,GGXWDG,1982,
AFG,GGXWDG,1983,
AFG,GGXWDG,1984,
AFG,GGXWDG,1985,
AFG,GGXWDG,1986,
AFG,GGXWDG,1987,
AFG,GGXWDG,1988,
AFG,GGXWDG,1989,
AFG,GGXWDG,1990,
AFG,GGXWDG,1991,
AFG,GGXWDG,1992,
AFG,GGXWDG,1993,
AFG,GGXWDG,1994,
AFG,GGXWDG,1995,
AFG,GGXWDG,1996,
AFG,GGXWDG,1997,
AFG,GGXWDG,1998,
AFG,GGXWDG,1999,
AFG,GGXWDG,2000,
AFG,GGXWDG,2001,
AFG,GGXWDG,2002,
AFG,GGXWDG,2003,
AFG,GGXWDG,2004,
AFG,GGXWDG,2005,
AFG,GGXWDG,2006,
AFG,GGXWDG,2007,
AFG,GGXWDG,2008,
AFG,GGXWDG,2009,
AFG,GGXWDG,2010,
AFG,GGXWDG,2011,
AFG,GGXWDG,2012,
AFG,GGXWDG,2013,
AFG,GGXWDG,2014,
AFG,GGXWDG,2015,
AFG,GGXWDG,2016,
AFG,GGXWDG,2017,
AFG,GGXWDG,2018,
AFG,GGXWDG,2019,
AFG,GGXWDG,2020,
AFG,GGXWDG_NGDP,1980,
AFG,GGXWDG_NGDP,1981,
AFG,GGXWDG_NGDP,1982,
AFG,GGXWDG_NGDP,1983,
AFG,GGXWDG_NGDP,1984,
AFG,GGXWDG_NGDP,1985,
AFG,GGXWDG_NGDP,1986,
AFG,GGXWDG_NGDP,1987,
AFG,GGXWDG_NGDP,1988,
AFG,GGXWDG_NGDP,1989,
AFG,GGXWDG_NGDP,1990,
AFG,GGXWDG_NGDP,1991,
AFG,GGXWDG_NGDP,1992,
AFG,GGXWDG_NGDP,1993,
AFG,GGXWDG_NGDP,1994,
AFG,GGXWDG_NGDP,1995,
AFG,GGXWDG_NGDP,1996,
AFG,GGXWDG_NGDP,1997,
AFG,GGXWDG_NGDP,1998,
AFG,GGXWDG_NGDP,1999,
AFG,GGXWDG_NGDP,2000,
AFG,GGXWDG_NGDP,2001,
AFG,GGXWDG_NGDP,2002,
AFG,GGXWDG_NGDP,2003,
AFG,GGXWDG_NGDP,2004,
AFG,GGXWDG_NGDP,2005,
AFG,GGXWDG_NGDP,2006,
AFG,GGXWDG_NGDP,2007,
AFG,GGXWDG_NGDP,2008,
AFG,GGXWDG_NGDP,2009,
AFG,GGXWDG_NGDP,2010,
AFG,GGXWDG_NGDP,2011,
AFG,GGXWDG_NGDP,2012,
AFG,GGXWDG_NGDP,2013,
AFG,GGXWDG_NGDP,2014,
AFG,GGXWDG_NGDP,2015,
AFG,GGXWDG_NGDP,2016,
AFG,GGXWDG_NGDP,2017,
AFG,GGXWDG_NGDP,2018,
AFG,GGXWDG_NGDP,2019,
AFG,GGXWDG_NGDP,2020,
AFG,NGDP_FY,2002,178.756
AFG,NGDP_FY,2003,220.013
AFG,NGDP_FY,2004,246.21
AFG,NGDP_FY,2005,304.926
AFG,NGDP_FY,2006,345.817
AFG,NGDP_FY,2007,427.495
AFG,NGDP_FY,2008,517.509
AFG,NGDP_FY,2009,607.227
AFG,NGDP_FY,2010,711.759
AFG,NGDP_FY,2011,836.222
AFG,NGDP_FY,2012,1033.591
AFG,NGDP_FY,2013,1114.649
AFG,NGDP_FY,2014,1165.605
AFG,NGDP_FY,2015,1250.023
AFG,NGDP_FY,2016,1382.709
AFG,NGDP_FY,2017,1535.283
AFG,NGDP_FY,2018,1699.171
AFG,NGDP_FY,2019,1884.765
AFG,NGDP_FY,2020,2081.098
AFG,BCA,2002,1.213
AFG,BCA,2003,0.907
AFG,BCA,2004,1.317
AFG,BCA,2005,1.077
AFG,BCA,2006,0.142
AFG,BCA,2007,3.146
AFG,BCA,2008,0.279
AFG,BCA,2009,1.577
AFG,BCA,2010,1.273
AFG,BCA,2011,1.147
AFG,BCA,2012,1.283
AFG,BCA,2013,1.515
AFG,BCA,2014,1.158
AFG,BCA,2015,0.66
AFG,BCA,2016,0.115
AFG,BCA,2017,-0.671
AFG,BCA,2018,-0.935
AFG,BCA,2019,-1.045
AFG,BCA,2020,-0.553
AFG,BCA_NGDPD,2002,27.352
AFG,BCA_NGDPD,2003,20.103
AFG,BCA_NGDPD,2004,25.592
AFG,BCA_NGDPD,2005,17.465
AFG,BCA_NGDPD,2006,2.047
AFG,BCA_NGDPD,2007,36.77
AFG,BCA_NGDPD,2008,2.714
AFG,BCA_NGDPD,2009,13.066
AFG,BCA_NGDPD,2010,8.303
AFG,BCA_NGDPD,2011,6.411
AFG,BCA_NGDPD,2012,6.321
AFG,BCA_NGDPD,2013,7.526
AFG,BCA_NGDPD,2014,5.702
AFG,BCA_NGDPD,2015,3.067
AFG,BCA_NGDPD,2016,0.533
AFG,BCA_NGDPD,2017,-2.842
AFG,BCA_NGDPD,2018,-3.673
AFG,BCA_NGDPD,2019,-3.824
AFG,BCA_NGDPD,2020,-1.898
ALB,NGDP_R,1980,322.735
ALB,NGDP_R,1981,341.131
ALB,NGDP_R,1982,351.023
ALB,NGDP_R,1983,354.885
ALB,NGDP_R,1984,361.982
ALB,NGDP_R,1985,356.553
ALB,NGDP_R,1986,376.52
ALB,NGDP_R,1987,373.507
ALB,NGDP_R,1988,368.278
ALB,NGDP_R,1989,404.37
ALB,NGDP_R,1990,363.933
ALB,NGDP_R,1991,262.031
ALB,NGDP_R,1992,243.165
ALB,NGDP_R,1993,266.509
ALB,NGDP_R,1994,291.561
ALB,NGDP_R,1995,317.51
ALB,NGDP_R,1996,346.403
ALB,NGDP_R,1997,308.861
ALB,NGDP_R,1998,336.685
ALB,NGDP_R,1999,382.142
ALB,NGDP_R,2000,407.457
ALB,NGDP_R,2001,439.811
ALB,NGDP_R,2002,458.421
ALB,NGDP_R,2003,484.734
ALB,NGDP_R,2004,512.234
ALB,NGDP_R,2005,541.804
ALB,NGDP_R,2006,571.229
ALB,NGDP_R,2007,604.961
ALB,NGDP_R,2008,650.553
ALB,NGDP_R,2009,672.375
ALB,NGDP_R,2010,697.299
ALB,NGDP_R,2011,715.048
ALB,NGDP_R,2012,726.658
ALB,NGDP_R,2013,736.778
ALB,NGDP_R,2014,752.268
ALB,NGDP_R,2015,775.055
ALB,NGDP_R,2016,806.057
ALB,NGDP_R,2017,842.329
ALB,NGDP_R,2018,880.234
ALB,NGDP_R,2019,919.845
ALB,NGDP_R,2020,961.238
ALB,NGDP_RPCH,1980,2.684
ALB,NGDP_RPCH,1981,5.7
ALB,NGDP_RPCH,1982,2.9
ALB,NGDP_RPCH,1983,1.1
ALB,NGDP_RPCH,1984,2.0
ALB,NGDP_RPCH,1985,-1.5
ALB,NGDP_RPCH,1986,5.6
ALB,NGDP_RPCH,1987,-0.8
ALB,NGDP_RPCH,1988,-1.4
ALB,NGDP_RPCH,1989,9.8
ALB,NGDP_RPCH,1990,-10.0
ALB,NGDP_RPCH,1991,-28.0
ALB,NGDP_RPCH,1992,-7.2
ALB,NGDP_RPCH,1993,9.6
ALB,NGDP_RPCH,1994,9.4
ALB,NGDP_RPCH,1995,8.9
ALB,NGDP_RPCH,1996,9.1
ALB,NGDP_RPCH,1997,-10.838
ALB,NGDP_RPCH,1998,9.009
ALB,NGDP_RPCH,1999,13.501
ALB,NGDP_RPCH,2000,6.625
ALB,NGDP_RPCH,2001,7.94
ALB,NGDP_RPCH,2002,4.231
ALB,NGDP_RPCH,2003,5.74
ALB,NGDP_RPCH,2004,5.673
ALB,NGDP_RPCH,2005,5.773
ALB,NGDP_RPCH,2006,5.431
ALB,NGDP_RPCH,2007,5.905
ALB,NGDP_RPCH,2008,7.536
ALB,NGDP_RPCH,2009,3.354
ALB,NGDP_RPCH,2010,3.707
ALB,NGDP_RPCH,2011,2.545
ALB,NGDP_RPCH,2012,1.624
ALB,NGDP_RPCH,2013,1.393
ALB,NGDP_RPCH,2014,2.102
ALB,NGDP_RPCH,2015,3.029
ALB,NGDP_RPCH,2016,4.0
ALB,NGDP_RPCH,2017,4.5
ALB,NGDP_RPCH,2018,4.5
ALB,NGDP_RPCH,2019,4.5
ALB,NGDP_RPCH,2020,4.5
ALB,NGDP,1980,19.155
ALB,NGDP,1981,19.815
ALB,NGDP,1982,20.407
ALB,NGDP,1983,20.617
ALB,NGDP,1984,20.353
ALB,NGDP,1985,20.788
ALB,NGDP,1986,21.438
ALB,NGDP,1987,21.27
ALB,NGDP,1988,20.967
ALB,NGDP,1989,23.029
ALB,NGDP,1990,20.726
ALB,NGDP,1991,20.222
ALB,NGDP,1992,65.622
ALB,NGDP,1993,154.514
ALB,NGDP,1994,231.625
ALB,NGDP,1995,277.057
ALB,NGDP,1996,346.403
ALB,NGDP,1997,346.198
ALB,NGDP,1998,409.209
ALB,NGDP,1999,471.578
ALB,NGDP,2000,523.043
ALB,NGDP,2001,583.369
ALB,NGDP,2002,622.711
ALB,NGDP,2003,694.098
ALB,NGDP,2004,751.022
ALB,NGDP,2005,814.797
ALB,NGDP,2006,882.209
ALB,NGDP,2007,967.67
ALB,NGDP,2008,1080.676
ALB,NGDP,2009,1143.936
ALB,NGDP,2010,1239.645
ALB,NGDP,2011,1300.624
ALB,NGDP,2012,1335.488
ALB,NGDP,2013,1364.782
ALB,NGDP,2014,1398.821
ALB,NGDP,2015,1450.71
ALB,NGDP,2016,1556.026
ALB,NGDP,2017,1680.053
ALB,NGDP,2018,1813.168
ALB,NGDP,2019,1954.603
ALB,NGDP,2020,2106.068
ALB,NGDPD,1980,2.016
ALB,NGDPD,1981,2.309
ALB,NGDPD,1982,2.378
ALB,NGDPD,1983,2.403
ALB,NGDPD,1984,2.372
ALB,NGDPD,1985,2.423
ALB,NGDPD,1986,2.68
ALB,NGDPD,1987,2.659
ALB,NGDPD,1988,2.621
ALB,NGDPD,1989,2.879
ALB,NGDPD,1990,2.301
ALB,NGDPD,1991,1.381
ALB,NGDPD,1992,0.874
ALB,NGDPD,1993,1.513
ALB,NGDPD,1994,2.446
ALB,NGDPD,1995,2.986
ALB,NGDPD,1996,3.315
ALB,NGDPD,1997,2.36
ALB,NGDPD,1998,2.708
ALB,NGDPD,1999,3.411
ALB,NGDPD,2000,3.64
ALB,NGDPD,2001,4.065
ALB,NGDPD,2002,4.435
ALB,NGDPD,2003,5.747
ALB,NGDPD,2004,7.315
ALB,NGDPD,2005,8.158
ALB,NGDPD,2006,9.001
ALB,NGDPD,2007,10.698
ALB,NGDPD,2008,12.901
ALB,NGDPD,2009,12.093
ALB,NGDPD,2010,11.927
ALB,NGDPD,2011,12.891
ALB,NGDPD,2012,12.345
ALB,NGDPD,2013,12.916
ALB,NGDPD,2014,13.262
ALB,NGDPD,2015,12.405
ALB,NGDPD,2016,13.276
ALB,NGDPD,2017,14.43
ALB,NGDPD,2018,15.727
ALB,NGDPD,2019,17.106
ALB,NGDPD,2020,18.74
ALB,NGDP_D,1980,5.935
ALB,NGDP_D,1981,5.809
ALB,NGDP_D,1982,5.814
ALB,NGDP_D,1983,5.809
ALB,NGDP_D,1984,5.623
ALB,NGDP_D,1985,5.83
ALB,NGDP_D,1986,5.694
ALB,NGDP_D,1987,5.695
ALB,NGDP_D,1988,5.693
ALB,NGDP_D,1989,5.695
ALB,NGDP_D,1990,5.695
ALB,NGDP_D,1991,7.717
ALB,NGDP_D,1992,26.987
ALB,NGDP_D,1993,57.977
ALB,NGDP_D,1994,79.443
ALB,NGDP_D,1995,87.259
ALB,NGDP_D,1996,100.0
ALB,NGDP_D,1997,112.089
ALB,NGDP_D,1998,121.54
ALB,NGDP_D,1999,123.404
ALB,NGDP_D,2000,128.368
ALB,NGDP_D,2001,132.641
ALB,NGDP_D,2002,135.838
ALB,NGDP_D,2003,143.191
ALB,NGDP_D,2004,146.617
ALB,NGDP_D,2005,150.386
ALB,NGDP_D,2006,154.44
ALB,NGDP_D,2007,159.956
ALB,NGDP_D,2008,166.116
ALB,NGDP_D,2009,170.134
ALB,NGDP_D,2010,177.778
ALB,NGDP_D,2011,181.893
ALB,NGDP_D,2012,183.785
ALB,NGDP_D,2013,185.237
ALB,NGDP_D,2014,185.947
ALB,NGDP_D,2015,187.175
ALB,NGDP_D,2016,193.042
ALB,NGDP_D,2017,199.453
ALB,NGDP_D,2018,205.987
ALB,NGDP_D,2019,212.493
ALB,NGDP_D,2020,219.1
ALB,NGDPRPC,1980,120851.794
ALB,NGDPRPC,1981,125245.289
ALB,NGDPRPC,1982,126203.848
ALB,NGDPRPC,1983,125043.035
ALB,NGDPRPC,1984,124963.694
ALB,NGDPRPC,1985,120562.858
ALB,NGDPRPC,1986,124832.419
ALB,NGDPRPC,1987,121422.381
ALB,NGDPRPC,1988,117357.089
ALB,NGDPRPC,1989,126397.085
ALB,NGDPRPC,1990,113843.457
ALB,NGDPRPC,1991,83430.569
ALB,NGDPRPC,1992,78179.848
ALB,NGDPRPC,1993,86105.627
ALB,NGDPRPC,1994,96121.241
ALB,NGDPRPC,1995,104543.787
ALB,NGDPRPC,1996,113095.585
ALB,NGDPRPC,1997,100014.231
ALB,NGDPRPC,1998,109974.055
ALB,NGDPRPC,1999,123271.55
ALB,NGDPRPC,2000,133221.461
ALB,NGDPRPC,2001,143366.422
ALB,NGDPRPC,2002,149787.109
ALB,NGDPRPC,2003,159327.57
ALB,NGDPRPC,2004,169336.653
ALB,NGDPRPC,2005,180347.925
ALB,NGDPRPC,2006,191608.385
ALB,NGDPRPC,2007,204736.956
ALB,NGDPRPC,2008,222264.362
ALB,NGDPRPC,2009,231998.785
ALB,NGDPRPC,2010,242925.832
ALB,NGDPRPC,2011,251518.566
ALB,NGDPRPC,2012,258069.213
ALB,NGDPRPC,2013,264304.059
ALB,NGDPRPC,2014,271217.061
ALB,NGDPRPC,2015,280836.427
ALB,NGDPRPC,2016,293537.572
ALB,NGDPRPC,2017,308288.204
ALB,NGDPRPC,2018,323780.073
ALB,NGDPRPC,2019,340050.429
ALB,NGDPRPC,2020,357138.39
ALB,NGDPPC,1980,7172.676
ALB,NGDPPC,1981,7275.174
ALB,NGDPPC,1982,7336.995
ALB,NGDPPC,1983,7264.256
ALB,NGDPPC,1984,7026.228
ALB,NGDPPC,1985,7029.161
ALB,NGDPPC,1986,7107.521
ALB,NGDPPC,1987,6914.616
ALB,NGDPPC,1988,6681.364
ALB,NGDPPC,1989,7198.424
ALB,NGDPPC,1990,6483.523
ALB,NGDPPC,1991,6438.73
ALB,NGDPPC,1992,21098.174
ALB,NGDPPC,1993,49921.537
ALB,NGDPPC,1994,76361.553
ALB,NGDPPC,1995,91224.142
ALB,NGDPPC,1996,113095.585
ALB,NGDPPC,1997,112104.657
ALB,NGDPPC,1998,133662.948
ALB,NGDPPC,1999,152122.091
ALB,NGDPPC,2000,171013.207
ALB,NGDPPC,2001,190162.338
ALB,NGDPPC,2002,203468.116
ALB,NGDPPC,2003,228143.396
ALB,NGDPPC,2004,248276.178
ALB,NGDPPC,2005,271217.919
ALB,NGDPPC,2006,295920.79
ALB,NGDPPC,2007,327488.329
ALB,NGDPPC,2008,369217.543
ALB,NGDPPC,2009,394708.218
ALB,NGDPPC,2010,431868.774
ALB,NGDPPC,2011,457495.083
ALB,NGDPPC,2012,474292.387
ALB,NGDPPC,2013,489587.713
ALB,NGDPPC,2014,504320.284
ALB,NGDPPC,2015,525655.976
ALB,NGDPPC,2016,566650.099
ALB,NGDPPC,2017,614890.698
ALB,NGDPPC,2018,666944.758
ALB,NGDPPC,2019,722582.19
ALB,NGDPPC,2020,782488.641
ALB,NGDPDPC,1980,755.019
ALB,NGDPDPC,1981,847.922
ALB,NGDPDPC,1982,855.128
ALB,NGDPDPC,1983,846.65
ALB,NGDPDPC,1984,818.908
ALB,NGDPDPC,1985,819.249
ALB,NGDPDPC,1986,888.44
ALB,NGDPDPC,1987,864.327
ALB,NGDPDPC,1988,835.171
ALB,NGDPDPC,1989,899.803
ALB,NGDPDPC,1990,719.734
ALB,NGDPDPC,1991,439.689
ALB,NGDPDPC,1992,280.934
ALB,NGDPDPC,1993,488.947
ALB,NGDPDPC,1994,806.352
ALB,NGDPDPC,1995,983.019
ALB,NGDPDPC,1996,1082.254
ALB,NGDPDPC,1997,764.176
ALB,NGDPDPC,1998,884.665
ALB,NGDPDPC,1999,1100.196
ALB,NGDPDPC,2000,1190.133
ALB,NGDPDPC,2001,1325.173
ALB,NGDPDPC,2002,1449.143
ALB,NGDPDPC,2003,1888.969
ALB,NGDPDPC,2004,2418.182
ALB,NGDPDPC,2005,2715.643
ALB,NGDPDPC,2006,3019.339
ALB,NGDPDPC,2007,3620.598
ALB,NGDPDPC,2008,4407.515
ALB,NGDPDPC,2009,4172.744
ALB,NGDPDPC,2010,4155.124
ALB,NGDPDPC,2011,4534.37
ALB,NGDPDPC,2012,4384.101
ALB,NGDPDPC,2013,4633.234
ALB,NGDPDPC,2014,4781.228
ALB,NGDPDPC,2015,4494.895
ALB,NGDPDPC,2016,4834.634
ALB,NGDPDPC,2017,5281.171
ALB,NGDPDPC,2018,5785.077
ALB,NGDPDPC,2019,6323.699
ALB,NGDPDPC,2020,6962.799
ALB,NGAP_NPGDP,1980,
ALB,NGAP_NPGDP,1981,
ALB,NGAP_NPGDP,1982,
ALB,NGAP_NPGDP,1983,
ALB,NGAP_NPGDP,1984,
ALB,NGAP_NPGDP,1985,
ALB,NGAP_NPGDP,1986,
ALB,NGAP_NPGDP,1987,
ALB,NGAP_NPGDP,1988,
ALB,NGAP_NPGDP,1989,
ALB,NGAP_NPGDP,1990,
ALB,NGAP_NPGDP,1991,
ALB,NGAP_NPGDP,1992,
ALB,NGAP_NPGDP,1993,
ALB,NGAP_NPGDP,1994,
ALB,NGAP_NPGDP,1995,
ALB,NGAP_NPGDP,1996,
ALB,NGAP_NPGDP,1997,
ALB,NGAP_NPGDP,1998,
ALB,NGAP_NPGDP,1999,
ALB,NGAP_NPGDP,2000,
ALB,NGAP_NPGDP,2001,
ALB,NGAP_NPGDP,2002,
ALB,NGAP_NPGDP,2003,
ALB,NGAP_NPGDP,2004,
ALB,NGAP_NPGDP,2005,
ALB,NGAP_NPGDP,2006,
ALB,NGAP_NPGDP,2007,
ALB,NGAP_NPGDP,2008,
ALB,NGAP_NPGDP,2009,
ALB,NGAP_NPGDP,2010,
ALB,NGAP_NPGDP,2011,
ALB,NGAP_NPGDP,2012,
ALB,NGAP_NPGDP,2013,
ALB,NGAP_NPGDP,2014,
ALB,NGAP_NPGDP,2015,
ALB,NGAP_NPGDP,2016,
ALB,NGAP_NPGDP,2017,
ALB,NGAP_NPGDP,2018,
ALB,NGAP_NPGDP,2019,
ALB,NGAP_NPGDP,2020,
ALB,PPPGDP,1980,5.548
ALB,PPPGDP,1981,6.412
ALB,PPPGDP,1982,7.007
ALB,PPPGDP,1983,7.364
ALB,PPPGDP,1984,7.777
ALB,PPPGDP,1985,7.906
ALB,PPPGDP,1986,8.517
ALB,PPPGDP,1987,8.664
ALB,PPPGDP,1988,8.842
ALB,PPPGDP,1989,10.086
ALB,PPPGDP,1990,9.413
ALB,PPPGDP,1991,7.003
ALB,PPPGDP,1992,6.647
ALB,PPPGDP,1993,7.459
ALB,PPPGDP,1994,8.333
ALB,PPPGDP,1995,9.264
ALB,PPPGDP,1996,10.292
ALB,PPPGDP,1997,9.334
ALB,PPPGDP,1998,10.285
ALB,PPPGDP,1999,11.852
ALB,PPPGDP,2000,12.925
ALB,PPPGDP,2001,14.269
ALB,PPPGDP,2002,15.101
ALB,PPPGDP,2003,16.286
ALB,PPPGDP,2004,17.683
ALB,PPPGDP,2005,19.306
ALB,PPPGDP,2006,20.98
ALB,PPPGDP,2007,22.81
ALB,PPPGDP,2008,25.01
ALB,PPPGDP,2009,26.045
ALB,PPPGDP,2010,27.341
ALB,PPPGDP,2011,28.616
ALB,PPPGDP,2012,29.602
ALB,PPPGDP,2013,30.462
ALB,PPPGDP,2014,31.556
ALB,PPPGDP,2015,32.8
ALB,PPPGDP,2016,34.623
ALB,PPPGDP,2017,36.926
ALB,PPPGDP,2018,39.417
ALB,PPPGDP,2019,42.012
ALB,PPPGDP,2020,44.77
ALB,PPPPC,1980,2077.438
ALB,PPPPC,1981,2353.99
ALB,PPPPC,1982,2519.177
ALB,PPPPC,1983,2594.534
ALB,PPPPC,1984,2684.908
ALB,PPPPC,1985,2673.247
ALB,PPPPC,1986,2823.721
ALB,PPPPC,1987,2816.685
ALB,PPPPC,1988,2817.68
ALB,PPPPC,1989,3152.733
ALB,PPPPC,1990,2944.636
ALB,PPPPC,1991,2229.814
ALB,PPPPC,1992,2137.116
ALB,PPPPC,1993,2409.769
ALB,PPPPC,1994,2747.323
ALB,PPPPC,1995,3050.372
ALB,PPPPC,1996,3360.122
ALB,PPPPC,1997,3022.345
ALB,PPPPC,1998,3359.384
ALB,PPPPC,1999,3823.212
ALB,PPPPC,2000,4225.814
ALB,PPPPC,2001,4651.256
ALB,PPPPC,2002,4934.167
ALB,PPPPC,2003,5353.093
ALB,PPPPC,2004,5845.831
ALB,PPPPC,2005,6426.27
ALB,PPPPC,2006,7037.3
ALB,PPPPC,2007,7719.569
ALB,PPPPC,2008,8544.831
ALB,PPPPC,2009,8986.797
ALB,PPPPC,2010,9525.042
ALB,PPPPC,2011,10065.541
ALB,PPPPC,2012,10513.12
ALB,PPPPC,2013,10927.545
ALB,PPPPC,2014,11376.825
ALB,PPPPC,2015,11885.06
ALB,PPPPC,2016,12608.657
ALB,PPPPC,2017,13514.813
ALB,PPPPC,2018,14499.01
ALB,PPPPC,2019,15531.123
ALB,PPPPC,2020,16633.834
ALB,PPPSH,1980,0.043
ALB,PPPSH,1981,0.044
ALB,PPPSH,1982,0.045
ALB,PPPSH,1983,0.045
ALB,PPPSH,1984,0.043
ALB,PPPSH,1985,0.041
ALB,PPPSH,1986,0.042
ALB,PPPSH,1987,0.04
ALB,PPPSH,1988,0.038
ALB,PPPSH,1989,0.04
ALB,PPPSH,1990,0.035
ALB,PPPSH,1991,0.025
ALB,PPPSH,1992,0.021
ALB,PPPSH,1993,0.022
ALB,PPPSH,1994,0.024
ALB,PPPSH,1995,0.025
ALB,PPPSH,1996,0.026
ALB,PPPSH,1997,0.022
ALB,PPPSH,1998,0.024
ALB,PPPSH,1999,0.026
ALB,PPPSH,2000,0.026
ALB,PPPSH,2001,0.028
ALB,PPPSH,2002,0.028
ALB,PPPSH,2003,0.029
ALB,PPPSH,2004,0.029
ALB,PPPSH,2005,0.029
ALB,PPPSH,2006,0.029
ALB,PPPSH,2007,0.029
ALB,PPPSH,2008,0.03
ALB,PPPSH,2009,0.031
ALB,PPPSH,2010,0.031
ALB,PPPSH,2011,0.031
ALB,PPPSH,2012,0.03
ALB,PPPSH,2013,0.03
ALB,PPPSH,2014,0.029
ALB,PPPSH,2015,0.029
ALB,PPPSH,2016,0.029
ALB,PPPSH,2017,0.029
ALB,PPPSH,2018,0.03
ALB,PPPSH,2019,0.03
ALB,PPPSH,2020,0.03
ALB,PPPEX,1980,3.453
ALB,PPPEX,1981,3.091
ALB,PPPEX,1982,2.912
ALB,PPPEX,1983,2.8
ALB,PPPEX,1984,2.617
ALB,PPPEX,1985,2.629
ALB,PPPEX,1986,2.517
ALB,PPPEX,1987,2.455
ALB,PPPEX,1988,2.371
ALB,PPPEX,1989,2.283
ALB,PPPEX,1990,2.202
ALB,PPPEX,1991,2.888
ALB,PPPEX,1992,9.872
ALB,PPPEX,1993,20.716
ALB,PPPEX,1994,27.795
ALB,PPPEX,1995,29.906
ALB,PPPEX,1996,33.658
ALB,PPPEX,1997,37.092
ALB,PPPEX,1998,39.788
ALB,PPPEX,1999,39.789
ALB,PPPEX,2000,40.469
ALB,PPPEX,2001,40.884
ALB,PPPEX,2002,41.237
ALB,PPPEX,2003,42.619
ALB,PPPEX,2004,42.471
ALB,PPPEX,2005,42.205
ALB,PPPEX,2006,42.05
ALB,PPPEX,2007,42.423
ALB,PPPEX,2008,43.209
ALB,PPPEX,2009,43.921
ALB,PPPEX,2010,45.34
